source,passtime,time,mode,vbatt,ibatt,ibus3v3,ibus5v0,comm_temp,eps_temp,batt_temp,power,service_e,service_r,byline
tartu,2017-05-23T22:21:14.746,2000-11-01T17:27:40Z,0,8.150,0.118,0.125,0.000,-15.000,25.250,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T22:21:26.142,2000-11-01T17:27:50Z,0,8.150,0.118,0.125,0.000,-15.000,25.250,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T22:21:36.646,2000-11-01T17:28:00Z,0,8.150,0.118,0.125,0.000,-15.000,25.250,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T22:21:46.744,2000-11-01T17:28:10Z,0,8.150,0.118,0.125,0.000,-15.000,25.250,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T22:21:54.769,2000-11-01T17:28:20Z,0,8.150,0.118,0.125,0.000,-15.000,25.250,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T22:22:34.712,2000-11-01T17:29:00Z,0,8.200,0.079,0.125,0.000,-15.000,25.000,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T22:22:44.709,2000-11-01T17:29:10Z,0,8.200,0.079,0.125,0.000,-15.000,24.500,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T22:23:04.711,2000-11-01T17:29:30Z,0,8.250,0.079,0.125,0.000,-15.000,25.000,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T22:23:24.712,2000-11-01T17:29:50Z,0,8.250,0.079,0.125,0.000,-15.000,25.000,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T22:23:34.699,2000-11-01T17:30:00Z,0,8.200,0.079,0.125,0.000,-15.000,24.500,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T22:23:44.704,2000-11-01T17:30:10Z,0,8.200,0.079,0.125,0.000,-15.000,24.500,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T22:23:54.700,2000-11-01T17:30:20Z,0,8.250,0.079,0.125,0.000,-15.000,24.500,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T22:24:04.706,2000-11-01T17:30:30Z,0,8.250,0.079,0.125,0.000,-15.000,24.500,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T22:24:14.702,2000-11-01T17:30:40Z,0,8.250,0.079,0.125,0.000,-15.000,24.500,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T22:24:34.705,2000-11-01T17:31:00Z,0,8.200,0.079,0.125,0.000,-15.000,24.250,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T22:24:54.697,2000-11-01T17:31:20Z,0,8.200,0.079,0.125,0.000,-15.000,24.250,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T22:25:04.703,2000-11-01T17:31:30Z,0,8.200,0.079,0.125,0.000,-15.000,24.250,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T22:25:14.698,2000-11-01T17:31:40Z,0,8.200,0.079,0.125,0.000,-15.000,24.250,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T22:25:24.694,2000-11-01T17:31:50Z,0,8.250,0.079,0.125,0.000,-15.000,24.250,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T22:25:34.701,2000-11-01T17:32:00Z,0,8.250,0.079,0.125,0.000,-15.000,24.250,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T22:25:44.698,2000-11-01T17:32:10Z,0,8.250,0.079,0.125,0.000,-15.000,24.250,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T22:26:04.688,2000-11-01T17:32:30Z,0,8.200,0.079,0.125,0.000,-15.000,24.250,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T22:26:14.685,2000-11-01T17:32:40Z,0,8.250,0.079,0.125,0.000,-15.000,24.250,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:51:54.073,2000-11-01T18:58:20Z,0,8.200,0.079,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:52:14.055,2000-11-01T18:58:40Z,0,8.250,0.079,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:52:24.051,2000-11-01T18:58:50Z,0,8.250,0.079,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:52:34.047,2000-11-01T18:59:00Z,0,8.200,0.079,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:52:44.053,2000-11-01T18:59:10Z,0,8.200,0.079,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:52:54.049,2000-11-01T18:59:20Z,0,8.250,0.079,0.125,0.000,-15.000,25.500,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:53:04.056,2000-11-01T18:59:30Z,0,8.300,0.079,0.125,0.000,-15.000,25.500,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:53:24.048,2000-11-01T18:59:50Z,0,8.250,0.079,0.125,0.000,-15.000,25.500,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:53:34.043,2000-11-01T19:00:00Z,0,8.250,0.079,0.125,0.000,-15.000,25.500,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:53:44.040,2000-11-01T19:00:10Z,0,8.250,0.079,0.125,0.000,-15.000,25.500,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:53:54.046,2000-11-01T19:00:20Z,0,8.250,0.079,0.125,0.000,-15.000,25.500,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:54:04.042,2000-11-01T19:00:30Z,0,8.250,0.079,0.125,0.000,-15.000,25.500,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:54:14.037,2000-11-01T19:00:40Z,0,8.250,0.079,0.125,0.000,-15.000,25.500,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:54:34.039,2000-11-01T19:01:00Z,0,8.300,0.079,0.125,0.000,-15.000,25.500,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:54:44.035,2000-11-01T19:01:10Z,0,8.300,0.079,0.125,0.000,-15.000,25.500,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:54:54.032,2000-11-01T19:01:20Z,0,8.250,0.079,0.125,0.000,-15.000,25.500,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:55:04.027,2000-11-01T19:01:30Z,0,8.250,0.079,0.125,0.000,-15.000,25.500,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:55:14.033,2000-11-01T19:01:40Z,0,8.250,0.079,0.125,0.000,-15.000,25.500,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:55:24.029,2000-11-01T19:01:50Z,0,8.300,0.079,0.125,0.000,-15.000,25.500,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:55:44.035,2000-11-01T19:02:10Z,0,8.250,0.079,0.125,0.000,-15.000,25.500,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:55:54.017,2000-11-01T19:02:20Z,0,8.200,0.079,0.125,0.000,-15.000,25.500,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:56:04.024,2000-11-01T19:02:30Z,0,8.250,0.079,0.150,0.000,-15.000,25.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:56:14.020,2000-11-01T19:02:40Z,0,8.250,0.079,0.125,0.000,-15.000,25.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:56:24.016,2000-11-01T19:02:50Z,0,8.250,0.079,0.125,0.000,-15.000,25.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:56:34.022,2000-11-01T19:03:00Z,0,8.250,0.079,0.125,0.000,-15.000,25.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:56:44.018,2000-11-01T19:03:10Z,0,8.250,0.079,0.125,0.000,-15.000,25.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:56:54.025,2000-11-01T19:03:20Z,0,8.300,0.079,0.125,0.000,-15.000,25.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:57:04.020,2000-11-01T19:03:30Z,0,8.250,0.079,0.125,0.000,-15.000,25.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:57:14.006,2000-11-01T19:03:40Z,0,8.250,0.079,0.125,0.000,-15.000,25.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:57:24.012,2000-11-01T19:03:50Z,0,8.200,0.079,0.125,0.000,-15.000,25.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:57:34.008,2000-11-01T19:04:00Z,0,8.250,0.079,0.125,0.000,-15.000,25.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:57:44.014,2000-11-01T19:04:10Z,0,8.250,0.079,0.125,0.000,-15.000,25.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:57:54.010,2000-11-01T19:04:20Z,0,8.300,0.079,0.125,0.000,-15.000,25.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:58:04.017,2000-11-01T19:04:30Z,0,8.250,0.079,0.150,0.000,-15.000,25.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:58:26.304,2000-11-01T19:04:40Z,0,8.200,0.126,0.125,0.000,-15.000,25.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:58:26.598,2000-11-01T19:04:50Z,0,8.200,0.118,0.125,0.000,-15.000,25.500,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:58:34.644,2000-11-01T19:05:00Z,0,8.200,0.118,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:58:44.000,2000-11-01T19:05:10Z,0,8.200,0.118,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:58:54.027,2000-11-01T19:05:20Z,0,8.200,0.118,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:59:04.002,2000-11-01T19:05:30Z,0,8.200,0.118,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:59:14.029,2000-11-01T19:05:40Z,0,8.200,0.118,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:59:34.021,2000-11-01T19:06:00Z,0,8.200,0.118,0.125,0.000,-15.000,26.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-23T23:59:53.992,2000-11-01T19:06:20Z,0,8.200,0.118,0.125,0.000,-15.000,26.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T00:00:13.994,2000-11-01T19:06:40Z,0,8.200,0.118,0.125,0.000,-15.000,26.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T00:00:23.990,2000-11-01T19:06:50Z,0,8.200,0.118,0.125,0.000,-15.000,26.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T00:00:43.993,2000-11-01T19:07:10Z,0,8.200,0.118,0.125,0.000,-15.000,26.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T00:00:54.111,2000-11-01T19:07:20Z,0,8.200,0.118,0.125,0.000,-15.000,26.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T00:01:03.984,2000-11-01T19:07:30Z,0,8.200,0.118,0.125,0.000,-15.000,26.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T00:01:13.981,2000-11-01T19:07:40Z,0,8.200,0.118,0.125,0.000,-15.000,26.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T00:01:23.987,2000-11-01T19:07:50Z,0,8.200,0.118,0.125,0.000,-15.000,26.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T00:01:34.023,2000-11-01T19:08:00Z,0,8.200,0.118,0.125,0.000,-15.000,26.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T00:01:43.978,2000-11-01T19:08:10Z,0,8.200,0.118,0.125,0.000,-15.000,26.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T00:01:54.005,2000-11-01T19:08:20Z,0,8.200,0.118,0.125,0.000,-15.000,26.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:28:33.340,2000-11-01T20:35:00Z,0,8.200,0.079,0.125,0.000,-15.000,25.500,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:28:43.356,2000-11-01T20:35:10Z,0,8.250,0.079,0.125,0.000,-15.000,25.500,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:29:13.345,2000-11-01T20:35:40Z,0,8.200,0.079,0.125,0.000,-15.000,25.500,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:29:23.360,2000-11-01T20:35:50Z,0,8.200,0.079,0.125,0.000,-15.000,25.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:29:43.332,2000-11-01T20:36:10Z,0,8.200,0.079,0.125,0.000,-15.000,25.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:29:53.349,2000-11-01T20:36:20Z,0,8.200,0.079,0.125,0.000,-15.000,25.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:30:03.334,2000-11-01T20:36:30Z,0,8.250,0.079,0.125,0.000,-15.000,25.500,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:30:13.340,2000-11-01T20:36:40Z,0,8.250,0.079,0.125,0.000,-15.000,25.500,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:30:23.336,2000-11-01T20:36:50Z,0,8.250,0.079,0.125,0.000,-15.000,25.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:30:33.353,2000-11-01T20:37:00Z,0,8.200,0.079,0.125,0.000,-15.000,25.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:30:43.329,2000-11-01T20:37:10Z,0,8.200,0.079,0.125,0.000,-15.000,25.250,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:31:03.321,2000-11-01T20:37:30Z,0,8.250,0.079,0.125,0.000,-15.000,25.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:31:13.531,2000-11-01T20:37:40Z,0,8.200,0.118,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:31:23.393,2000-11-01T20:37:50Z,0,8.200,0.118,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:31:33.318,2000-11-01T20:38:00Z,0,8.200,0.118,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:31:46.453,2000-11-01T20:38:10Z,0,8.150,0.118,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:31:53.564,2000-11-01T20:38:20Z,0,8.150,0.118,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:32:03.408,2000-11-01T20:38:30Z,0,8.150,0.118,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:32:20.413,2000-11-01T20:38:40Z,0,8.150,0.118,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:32:24.233,2000-11-01T20:38:50Z,0,8.150,0.118,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:32:33.314,2000-11-01T20:39:00Z,0,8.150,0.118,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:32:43.331,2000-11-01T20:39:10Z,0,8.150,0.118,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:32:53.316,2000-11-01T20:39:20Z,0,8.150,0.118,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:33:05.933,2000-11-01T20:39:30Z,0,8.150,0.118,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:33:13.502,2000-11-01T20:39:40Z,0,8.150,0.118,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:33:31.736,2000-11-01T20:39:50Z,0,8.150,0.118,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:33:33.300,2000-11-01T20:40:00Z,0,8.150,0.118,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:33:43.307,2000-11-01T20:40:10Z,0,8.150,0.118,0.125,0.000,-15.000,26.000,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:34:03.340,2000-11-01T20:40:30Z,0,8.150,0.118,0.125,0.000,-15.000,25.500,26.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:34:13.305,2000-11-01T20:40:40Z,0,8.200,0.079,0.125,0.000,-15.000,25.250,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:34:23.301,2000-11-01T20:40:50Z,0,8.150,0.079,0.125,0.000,-15.000,25.250,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:34:33.307,2000-11-01T20:41:00Z,0,8.200,0.079,0.125,0.000,-15.000,25.250,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:34:43.303,2000-11-01T20:41:10Z,0,8.200,0.079,0.125,0.000,-15.000,25.250,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:34:53.299,2000-11-01T20:41:20Z,0,8.250,0.079,0.125,0.000,-15.000,25.250,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:35:03.295,2000-11-01T20:41:30Z,0,8.250,0.079,0.125,0.000,-15.000,25.250,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:35:13.301,2000-11-01T20:41:40Z,0,8.250,0.079,0.125,0.000,-15.000,25.250,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:35:23.297,2000-11-01T20:41:50Z,0,8.200,0.079,0.125,0.000,-15.000,25.250,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:35:43.298,2000-11-01T20:42:10Z,0,8.200,0.079,0.125,0.000,-15.000,24.500,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:35:53.295,2000-11-01T20:42:20Z,0,8.200,0.079,0.125,0.000,-15.000,24.500,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:36:13.287,2000-11-01T20:42:40Z,0,8.250,0.079,0.125,0.000,-15.000,25.000,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T01:36:23.284,2000-11-01T20:42:50Z,0,8.250,0.079,0.125,0.000,-15.000,25.000,25.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:48:15.236,2000-11-02T14:54:50Z,0,8.150,0.118,0.125,0.000,-15.000,28.250,28.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:48:25.293,2000-11-02T14:55:00Z,0,8.150,0.118,0.125,0.000,-15.000,28.250,28.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:48:35.238,2000-11-02T14:55:10Z,0,8.250,0.079,0.125,0.000,-15.000,28.000,28.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:49:05.226,2000-11-02T14:55:40Z,0,8.200,0.079,0.125,0.000,-15.000,27.250,28.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:49:15.222,2000-11-02T14:55:50Z,0,8.250,0.079,0.125,0.000,-15.000,27.500,28.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:49:35.223,2000-11-02T14:56:10Z,0,8.250,0.079,0.125,0.000,-15.000,27.500,28.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:49:45.220,2000-11-02T14:56:20Z,0,8.250,0.079,0.125,0.000,-15.000,27.500,28.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:49:55.216,2000-11-02T14:56:30Z,0,8.250,0.079,0.125,0.000,-15.000,27.250,28.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:50:15.208,2000-11-02T14:56:50Z,0,8.200,0.079,0.125,0.000,-15.000,27.250,28.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:50:25.214,2000-11-02T14:57:00Z,0,8.200,0.079,0.125,0.000,-15.000,27.250,28.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:50:35.210,2000-11-02T14:57:10Z,0,8.250,0.079,0.125,0.000,-15.000,27.250,28.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:50:45.215,2000-11-02T14:57:20Z,0,8.250,0.079,0.125,0.000,-15.000,27.250,28.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:50:55.212,2000-11-02T14:57:30Z,0,8.250,0.079,0.125,0.000,-15.000,27.250,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:51:05.233,2000-11-02T14:57:40Z,0,8.250,0.079,0.125,0.000,-15.000,27.250,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:51:25.210,2000-11-02T14:58:00Z,0,8.250,0.079,0.125,0.000,-15.000,27.250,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:51:35.206,2000-11-02T14:58:10Z,0,8.250,0.079,0.125,0.000,-15.000,27.250,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:51:45.212,2000-11-02T14:58:20Z,0,8.200,0.079,0.125,0.000,-15.000,27.250,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:51:55.208,2000-11-02T14:58:30Z,0,8.200,0.079,0.125,0.000,-15.000,27.250,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:52:05.204,2000-11-02T14:58:40Z,0,8.200,0.079,0.125,0.000,-15.000,27.250,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:52:35.202,2000-11-02T14:59:10Z,0,8.250,0.079,0.125,0.000,-15.000,27.000,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:52:45.188,2000-11-02T14:59:20Z,0,8.200,0.079,0.125,0.000,-15.000,27.000,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:52:55.194,2000-11-02T14:59:30Z,0,8.200,0.079,0.125,0.000,-15.000,26.500,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:53:05.190,2000-11-02T14:59:40Z,0,8.200,0.079,0.125,0.000,-15.000,26.500,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:53:25.192,2000-11-02T15:00:00Z,0,8.250,0.079,0.125,0.000,-15.000,27.000,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:53:45.184,2000-11-02T15:00:20Z,0,8.200,0.079,0.125,0.000,-15.000,27.000,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:53:55.192,2000-11-02T15:00:30Z,0,8.250,0.079,0.125,0.000,-15.000,27.000,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:54:05.186,2000-11-02T15:00:40Z,0,8.250,0.079,0.125,0.000,-15.000,27.000,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:54:15.182,2000-11-02T15:00:50Z,0,8.250,0.079,0.125,0.000,-15.000,27.000,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:54:25.219,2000-11-02T15:01:00Z,0,8.200,0.079,0.125,0.000,-15.000,27.000,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:54:45.190,2000-11-02T15:01:20Z,0,8.200,0.079,0.125,0.000,-15.000,27.000,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:54:55.187,2000-11-02T15:01:30Z,0,8.250,0.079,0.125,0.000,-15.000,27.000,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:55:05.172,2000-11-02T15:01:40Z,0,8.200,0.118,0.125,0.000,-15.000,27.000,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:55:15.199,2000-11-02T15:01:50Z,0,8.200,0.118,0.125,0.000,-15.000,27.250,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:55:25.174,2000-11-02T15:02:00Z,0,8.200,0.118,0.125,0.000,-15.000,27.250,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:55:35.180,2000-11-02T15:02:10Z,0,8.200,0.118,0.125,0.000,-15.000,27.250,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:55:45.278,2000-11-02T15:02:20Z,0,8.200,0.118,0.125,0.000,-15.000,27.250,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:55:56.950,2000-11-02T15:02:30Z,0,8.200,0.118,0.125,0.000,-15.000,27.500,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:56:15.307,2000-11-02T15:02:50Z,0,8.200,0.118,0.125,0.000,-15.000,27.500,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-24T19:56:25.170,2000-11-02T15:03:00Z,0,8.200,0.118,0.125,0.000,-15.000,27.500,27.000,0x00,0x00,0x00,~OPEN COSMOS~
